experience,country,education,languages,frameworks,company_size,salary_usd,salary_usd_before_cap
13,Canada,Masters,"Rust, Swift","Ruby on Rails, Vue",1-10,91019.0,91019.0
21,UK,Masters,"Ruby, Swift","Express, Vue",51-200,137695.0,137695.0
7,Canada,Masters,"C++, Python","Express, React",11-50,90933.0,90933.0
33,India,Bachelors,"JavaScript, PHP","React, Spring",11-50,123753.0,123753.0
25,Germany,Masters,"C#, Python","Angular, Ruby on Rails",1001-5000,153086.0,153086.0
31,Canada,Unknown,"Java, Rust","Angular, Ruby on Rails",5000+,154109.0,154109.0
20,USA,Some College,"JavaScript, Rust","ASP.NET, Ruby on Rails",201-1000,134438.0,134438.0
16,Australia,PhD,"PHP, Rust","Django, Flask",51-200,118331.0,118331.0
38,India,Unknown,"C++, JavaScript","React, Ruby on Rails",51-200,119969.0,119969.0
28,India,Bachelors,"Rust, Swift","Angular, ASP.NET",5000+,103972.0,103972.0
9,USA,PhD,Unknown,"Django, Laravel",5000+,131895.0,131895.0
1,Canada,High School,"C#, Rust","Laravel, Vue",1-10,54665.0,54665.0
32,Brazil,Some College,"C++, Rust","Angular, Flask",5000+,182004.0,182004.0
35,India,Some College,"C#, Swift","Angular, React",1-10,137063.0,137063.0
20,USA,Bachelors,"C#, Python","Angular, ASP.NET",1001-5000,144827.0,144827.0
16,USA,Bachelors,"Java, Rust","Django, Flask",201-1000,113954.0,113954.0
1,USA,Bachelors,"JavaScript, Ruby","Angular, Express",5000+,93836.0,93836.0
28,Japan,Masters,Unknown,Ruby on Rails,1001-5000,172536.0,172536.0
20,Japan,Bachelors,"C#, Rust","Express, Ruby on Rails",11-50,111090.0,111090.0
23,USA,Bachelors,"C#, Rust",Angular,201-1000,151857.0,151857.0
14,USA,Bachelors,"Go, Swift","Laravel, Ruby on Rails",11-50,108852.0,108852.0
20,UK,Masters,Unknown,"Angular, React",201-1000,129295.0,129295.0
20,USA,Bachelors,"Java, Rust","React, Spring",201-1000,172840.0,172840.0
9,Japan,Masters,"Python, Swift",Express,11-50,101274.0,101274.0
37,USA,Masters,Unknown,"Express, Vue",5000+,251011.0,251011.0
7,Germany,Unknown,"C#, Go","Angular, React",201-1000,94043.0,94043.0
39,Germany,Bachelors,"C#, Swift","Django, Ruby on Rails",1-10,189909.0,189909.0
20,Germany,Some College,"PHP, Rust",Angular,1-10,66561.0,66561.0
22,Australia,Bachelors,"Java, JavaScript","Angular, Django",1001-5000,130600.0,130600.0
1,Australia,Unknown,"JavaScript, Python",Unknown,11-50,47277.0,47277.0
34,Canada,Masters,"JavaScript, Rust","ASP.NET, Flask",201-1000,174235.0,174235.0
9,Germany,Bachelors,Unknown,"Flask, React",51-200,101402.0,101402.0
36,Australia,Bachelors,"C#, Java","Angular, Spring",1001-5000,169558.0,169558.0
20,Germany,Masters,"Java, Ruby","React, Vue",11-50,80154.0,80154.0
37,India,Bachelors,"Ruby, Rust","Express, Ruby on Rails",1-10,133417.0,133417.0
35,USA,Bachelors,"JavaScript, PHP","Django, Vue",1-10,226869.0,226869.0
16,USA,Bachelor'S,"Go, Ruby","Django, Flask",5000+,132777.0,132777.0
14,Japan,Bachelor'S,"C++, Java","ASP.NET, Spring",11-50,102300.0,102300.0
23,Australia,Bachelors,"C++, Ruby","ASP.NET, Laravel",1-10,114398.0,114398.0
20,Canada,Bachelors,"JavaScript, PHP","ASP.NET, Django",201-1000,122576.0,122576.0
31,USA,Masters,"C#, Python","Django, Laravel",1001-5000,194426.0,194426.0
15,India,Masters,Unknown,"Angular, Spring",201-1000,67609.0,67609.0
2,Japan,Bachelors,"C#, PHP","Ruby on Rails, Vue",201-1000,62763.0,62763.0
23,USA,Master'S,"C++, Python","Ruby on Rails, Spring",1001-5000,187425.0,187425.0
33,India,Bachelors,"C++, Python","ASP.NET, Laravel",1001-5000,112535.0,112535.0
12,Brazil,Bachelors,"C++, Swift","Angular, Laravel",201-1000,98793.0,98793.0
30,USA,Bachelors,"Python, Rust","Flask, Ruby on Rails",1-10,163013.0,163013.0
27,Australia,Some College,"C++, PHP","ASP.NET, Laravel",201-1000,149338.0,149338.0
29,India,Bachelors,"C#, JavaScript","Angular, React",5000+,107574.0,107574.0
18,Canada,Bachelors,PHP,Unknown,1-10,93227.0,93227.0
34,USA,Some College,"Java, Swift","Django, Ruby on Rails",1001-5000,159096.0,159096.0
14,UK,Masters,"PHP, Ruby","ASP.NET, Ruby on Rails",5000+,104873.0,104873.0
23,USA,High School,"JavaScript, Swift",Vue,51-200,189078.0,189078.0
20,Australia,Unknown,Java,"React, Ruby on Rails",1001-5000,90535.0,90535.0
27,USA,Bachelors,"PHP, Swift","Flask, Ruby on Rails",1001-5000,138717.0,138717.0
3,Au,Bachelors,"C++, PHP","Django, Flask",1-10,50974.0,50974.0
28,Singapore,Bachelors,"C#, Swift","Laravel, Vue",11-50,144145.0,144145.0
38,India,High School,"JavaScript, Rust","Angular, Django",1001-5000,111853.0,111853.0
15,India,Masters,"Go, Ruby","React, Vue",1-10,60379.0,60379.0
26,USA,Unknown,"C++, Java","Angular, Spring",5000+,165645.0,165645.0
8,USA,Some College,"Go, JavaScript","Django, Spring",5000+,118174.0,118174.0
14,USA,Bachelors,"C#, Python","ASP.NET, Django",11-50,110540.0,110540.0
3,USA,Unknown,Unknown,"Angular, Ruby on Rails",5000+,108868.0,108868.0
15,USA,Bachelors,"JavaScript, PHP","React, Vue",1001-5000,156040.0,156040.0
38,USA,Bachelors,"PHP, Ruby","Express, Spring",201-1000,222677.0,222677.0
22,Australia,PhD,"C++, Rust","Express, Flask",201-1000,136815.0,136815.0
20,USA,Bachelors,"Go, Swift","Django, Flask",5000+,112598.0,112598.0
28,USA,Bachelors,"C++, Ruby","Django, Laravel",51-200,151856.0,151856.0
32,Singapore,Bachelors,"Rust, Swift","Angular, Django",201-1000,143404.0,143404.0
5,Germany,High School,"C#, PHP","Laravel, React",11-50,76735.0,76735.0
19,India,Bachelors,"C#, C++","Angular, Spring",201-1000,74325.0,74325.0
37,UK,Bachelors,"Ruby, Rust","Angular, Django",1001-5000,181915.0,181915.0
35,Germany,Bachelors,"Python, Swift","Express, Spring",11-50,159676.0,159676.0
9,USA,Bachelors,"PHP, Ruby","Angular, Flask",1001-5000,95441.0,95441.0
38,Canada,Bachelors,Unknown,"Angular, Express",51-200,158794.0,158794.0
24,USA,Bachelors,"Go, PHP","Ruby on Rails, Spring",11-50,155585.0,155585.0
20,USA,Unknown,"Java, Swift","ASP.NET, Spring",201-1000,95337.0,95337.0
7,UK,Unknown,Ruby,"Django, Vue",201-1000,74019.0,74019.0
20,USA,Masters,"C#, Python","Flask, Laravel",1001-5000,160868.0,160868.0
7,Brazil,Masters,"C++, Rust","Angular, Laravel",51-200,76150.0,76150.0
11,USA,PhD,"C#, Python","Django, Vue",1001-5000,152715.0,152715.0
25,Brazil,Bachelors,"C#, Swift",Unknown,201-1000,119557.0,119557.0
4,USA,Bachelors,"C#, Ruby","Django, Express",11-50,89382.0,89382.0
30,USA,Masters,C++,"Angular, Django",5000+,164739.0,164739.0
0,USA,Bachelors,"C#, Java",ASP.NET,5000+,120940.0,120940.0
18,USA,Unknown,"Java, PHP","Angular, React",1-10,116746.0,116746.0
16,Australia,Masters,"Java, Ruby","Angular, Spring",5000+,102035.0,102035.0
7,India,Some College,"Java, JavaScript","Express, Ruby on Rails",51-200,34449.0,34449.0
27,Japan,Masters,"C++, Swift",Unknown,1-10,155649.0,155649.0
3,India,Bachelors,"PHP, Rust","ASP.NET, React",1001-5000,19314.0,19314.0
29,India,Bachelors,"Go, Python","ASP.NET, Spring",11-50,111679.0,111679.0
1,USA,Bachelors,"C#, PHP","Express, React",201-1000,82738.0,82738.0
10,USA,Some College,"JavaScript, Python","Express, Flask",5000+,114247.0,114247.0
32,Germany,Masters,"PHP, Python",Angular,201-1000,191044.0,191044.0
21,USA,Masters,"C#, PHP","Django, Spring",11-50,142999.0,142999.0
7,UK,Unknown,"C#, Ruby","Express, Spring",1001-5000,83426.0,83426.0
11,Australia,Some College,"Go, Rust","Express, Flask",5000+,96801.0,96801.0
25,UK,Bachelors,"Go, Java","ASP.NET, React",5000+,129942.0,129942.0
17,USA,Masters,"C#, Ruby","Ruby on Rails, Spring",201-1000,164442.0,164442.0
39,Brazil,Bachelors,"C#, Java","ASP.NET, Spring",201-1000,138618.0,138618.0
4,USA,Masters,"Python, Ruby",Angular,1-10,123943.0,123943.0
14,USA,Bachelors,"Go, PHP","ASP.NET, Django",51-200,123511.0,123511.0
0,Canada,Some College,"C#, Swift","Angular, Laravel",5000+,66432.0,66432.0
6,USA,High School,"PHP, Python","Angular, Express",51-200,99180.0,99180.0
4,USA,Bachelors,Ruby,"ASP.NET, Ruby on Rails",1001-5000,99171.0,99171.0
20,Germany,Unknown,"JavaScript, Python","Flask, Vue",11-50,79993.0,79993.0
32,USA,Bachelors,"C#, Rust","Flask, Laravel",11-50,222731.0,222731.0
4,USA,Bachelors,"C#, Rust","React, Vue",51-200,86521.0,86521.0
10,Germany,Bachelors,"C#, Go","Django, Express",11-50,104498.0,104498.0
9,Germany,Bachelors,"JavaScript, PHP","Django, React",1-10,97117.0,97117.0
15,USA,Bachelors,"Java, PHP","Laravel, Vue",51-200,121490.0,121490.0
16,France,Bachelors,"JavaScript, Rust","Laravel, Ruby on Rails",11-50,105353.0,105353.0
7,Canada,Bachelors,Rust,"Flask, Ruby on Rails",51-200,82372.0,82372.0
9,USA,Bachelors,"C++, Go","Django, Vue",1-10,94585.0,94585.0
26,Canada,Masters,"C++, Rust","Laravel, Spring",1-10,142500.0,142500.0
3,Germany,Masters,Unknown,"Django, Laravel",201-1000,92384.0,92384.0
8,USA,Masters,"Java, PHP","Express, Laravel",5000+,155624.0,155624.0
37,USA,Bachelors,"C++, Python","ASP.NET, Express",51-200,209667.0,209667.0
19,USA,Bachelors,"Python, Ruby","Angular, ASP.NET",1001-5000,172211.0,172211.0
20,Canada,Masters,"JavaScript, Swift","Django, Laravel",201-1000,137465.0,137465.0
9,India,Bachelors,"C#, Ruby","Django, Laravel",5000+,50433.0,50433.0
11,USA,Unknown,"C++, Rust","Laravel, Ruby on Rails",11-50,116268.0,116268.0
16,UK,Some College,"C++, Ruby",Flask,201-1000,107830.0,107830.0
3,Singapore,Unknown,"JavaScript, Python","Ruby on Rails, Spring",1001-5000,62538.0,62538.0
20,USA,Bachelors,PHP,"Angular, Laravel",1-10,110999.0,110999.0
5,India,Bachelors,"Rust, Swift","ASP.NET, Spring",5000+,42449.0,42449.0
40,Germany,Bachelors,"PHP, Rust","Django, Laravel",5000+,164025.0,164025.0
26,Australia,Bachelors,"Python, Ruby",Ruby on Rails,11-50,117918.0,117918.0
7,India,Bachelors,"PHP, Python",Unknown,201-1000,33496.0,33496.0
36,Germany,Some College,"Python, Rust",Unknown,201-1000,166536.0,166536.0
34,India,Some College,"C#, Go",Unknown,11-50,128429.0,128429.0
20,USA,Bachelors,"C++, Java",Unknown,51-200,198139.0,198139.0
4,France,Some College,C++,Unknown,1-10,72709.0,72709.0
32,Singapore,Bachelors,"C++, JavaScript","Express, Ruby on Rails",1001-5000,123251.0,123251.0
37,USA,Bachelors,"Go, Swift","Laravel, Ruby on Rails",5000+,212271.0,212271.0
3,USA,Bachelors,"Java, Ruby",Laravel,11-50,96031.0,96031.0
20,USA,Bachelors,"C#, Rust","Angular, Vue",5000+,153362.0,153362.0
11,USA,Masters,"JavaScript, Python","React, Ruby on Rails",5000+,139995.0,139995.0
15,Japan,Bachelors,Swift,"ASP.NET, Django",11-50,98740.0,98740.0
17,USA,Some College,"C++, Python","Laravel, Spring",5000+,172151.0,172151.0
23,Germany,Masters,Java,"Django, Vue",11-50,128993.0,128993.0
2,USA,Masters,"PHP, Rust","Django, Laravel",51-200,125724.0,125724.0
13,Japan,Some College,"C#, JavaScript","ASP.NET, Vue",51-200,75894.0,75894.0
28,USA,Masters,"Ruby, Rust","ASP.NET, Express",11-50,192225.0,192225.0
20,USA,Some College,"C++, JavaScript","ASP.NET, Spring",5000+,237881.0,237881.0
8,UK,Bachelors,Unknown,Unknown,1001-5000,98694.0,98694.0
11,USA,Some College,"JavaScript, Ruby","Ruby on Rails, Spring",5000+,119903.0,119903.0
20,India,Masters,"C++, Python","ASP.NET, Laravel",5000+,60711.0,60711.0
0,UK,High School,Unknown,"Laravel, Ruby on Rails",5000+,64876.0,64876.0
20,USA,Masters,"Python, Swift","Ruby on Rails, Vue",51-200,178451.0,178451.0
22,Australia,Unknown,"JavaScript, Python","React, Spring",11-50,100210.0,100210.0
10,USA,Bachelors,"C++, Go","Spring, Vue",1-10,109286.0,109286.0
16,USA,Bachelors,"C#, Python","ASP.NET, Vue",51-200,111236.0,111236.0
38,Japan,Masters,"JavaScript, Python","Express, Ruby on Rails",11-50,154325.0,154325.0
35,USA,Bachelors,"C++, Go","ASP.NET, Express",51-200,200033.0,200033.0
3,Germany,Bachelors,"Go, Ruby","Angular, Express",201-1000,69229.0,69229.0
20,Australia,Bachelors,"C++, Java",Django,1-10,129151.0,129151.0
9,USA,Bachelors,"C++, Swift","Ruby on Rails, Spring",11-50,266016.875,713000.0
6,USA,Unknown,"C++, JavaScript","Django, Laravel",11-50,97923.0,97923.0
22,USA,Bachelors,Unknown,"Django, Express",1-10,176398.0,176398.0
8,UK,Bachelors,"Java, Swift","Express, Laravel",1001-5000,100041.0,100041.0
31,Japan,PhD,Unknown,"Angular, Flask",11-50,188600.0,188600.0
18,Canada,Bachelors,"C++, Ruby","Django, Laravel",1-10,113860.0,113860.0
37,UK,Bachelors,"C++, Rust","Angular, React",1001-5000,266016.875,786044.0
20,USA,Bachelors,"JavaScript, Swift","ASP.NET, Django",11-50,134870.0,134870.0
25,Japan,Bachelors,"C++, Rust",Unknown,51-200,104519.0,104519.0
20,Germany,Unknown,"C++, JavaScript","Angular, Vue",5000+,120233.0,120233.0
15,USA,Bachelors,"Go, Python","Express, Vue",51-200,131149.0,131149.0
20,Canada,Masters,"C#, Go","Angular, Ruby on Rails",5000+,156998.0,156998.0
5,UK,Bachelors,"C++, Java","Laravel, Vue",1-10,60140.0,60140.0
4,India,Bachelors,"C#, Go","Angular, Flask",5000+,40571.0,40571.0
26,India,Bachelors,"C#, JavaScript","ASP.NET, Flask",1-10,78710.0,78710.0
32,Germany,Masters,"Java, Ruby","Express, Ruby on Rails",1-10,185435.0,185435.0
23,Singapore,Unknown,"Java, Rust","Django, React",1-10,132806.0,132806.0
26,UK,Bachelors,"JavaScript, PHP","ASP.NET, Ruby on Rails",11-50,136936.0,136936.0
39,UK,Masters,"Go, Swift","Express, Spring",11-50,173044.0,173044.0
4,Canada,Bachelors,"JavaScript, Swift","ASP.NET, Express",1001-5000,72459.0,72459.0
13,USA,Masters,"Java, Ruby","Flask, Vue",5000+,154216.0,154216.0
31,India,Bachelors,"Python, Rust","Angular, Ruby on Rails",5000+,111811.0,111811.0
16,USA,Unknown,"C++, Go","ASP.NET, React",1-10,188761.0,188761.0
15,Australia,Bachelors,Unknown,"Django, Express",201-1000,112691.0,112691.0
38,USA,Bachelors,"Go, Python","Ruby on Rails, Vue",11-50,223118.0,223118.0
18,France,Bachelors,Python,Express,51-200,104243.0,104243.0
11,USA,Masters,"C#, PHP","Angular, Django",201-1000,136652.0,136652.0
28,UK,PhD,"PHP, Python","Express, Flask",1001-5000,190263.0,190263.0
24,Brazil,Bachelors,"JavaScript, Swift","Angular, Flask",5000+,154128.0,154128.0
35,Canada,Masters,"PHP, Rust","Flask, Ruby on Rails",1001-5000,266016.875,790065.0
39,Australia,Bachelors,"C#, Rust",Unknown,1001-5000,138773.0,138773.0
10,Germany,Unknown,"JavaScript, PHP","React, Ruby on Rails",1-10,89277.0,89277.0
31,USA,Bachelors,"C++, JavaScript",Angular,1001-5000,201829.0,201829.0
21,UK,Masters,"PHP, Swift","React, Vue",1-10,141405.0,141405.0
15,Germany,Masters,"C#, C++","Angular, Ruby on Rails",201-1000,100525.0,100525.0
34,Canada,Bachelors,"JavaScript, Swift",Unknown,201-1000,143322.0,143322.0
23,India,High School,"C++, Java","Ruby on Rails, Spring",201-1000,97196.0,97196.0
37,Australia,Masters,"Go, Java","Angular, Laravel",51-200,194551.0,194551.0
4,USA,Bachelors,"C#, Java","ASP.NET, Laravel",5000+,139243.0,139243.0
40,UK,High School,"Java, JavaScript","Flask, Ruby on Rails",201-1000,212520.0,212520.0
20,Germany,Bachelors,"Java, Rust","Flask, Ruby on Rails",1001-5000,117104.0,117104.0
13,Canada,Bachelors,"JavaScript, Ruby","React, Spring",51-200,100202.0,100202.0
38,Canada,Bachelors,"C++, Swift","Angular, Flask",11-50,202440.0,202440.0
24,Germany,Bachelors,JavaScript,"Express, React",51-200,133687.0,133687.0
30,UK,Bachelors,Unknown,"ASP.NET, React",1-10,167456.0,167456.0
8,France,Masters,"C#, PHP","ASP.NET, React",5000+,107448.0,107448.0
21,Brazil,Masters,"Go, Swift","Express, Spring",11-50,118592.0,118592.0
36,USA,PhD,Swift,"Express, Ruby on Rails",11-50,235861.0,235861.0
33,USA,Bachelor'S,Rust,"Django, Express",51-200,213950.0,213950.0
36,Canada,Bachelors,Swift,"Angular, Ruby on Rails",1-10,193621.0,193621.0
32,India,Masters,"Java, Python","React, Vue",11-50,126740.0,126740.0
33,UK,Masters,"C#, Java","Django, Spring",11-50,162555.0,162555.0
18,USA,Masters,"Go, Swift","Express, Vue",11-50,149116.0,149116.0
6,Australia,Bachelors,"PHP, Python","Flask, Ruby on Rails",51-200,63694.0,63694.0
12,USA,Bachelors,"JavaScript, PHP",Ruby on Rails,1001-5000,108582.0,108582.0
39,USA,Masters,"Java, JavaScript","Express, Flask",1-10,193132.0,193132.0
7,Australia,Bachelors,"Java, Python","Express, React",1-10,74548.0,74548.0
40,Japan,Some College,"Java, Python","Django, Ruby on Rails",11-50,203677.0,203677.0
14,USA,Unknown,"C#, Rust","Express, Vue",1-10,138215.0,138215.0
0,UK,Unknown,"C++, Ruby","Flask, Laravel",1001-5000,66436.0,66436.0
20,India,Masters,"C#, Java",Unknown,1-10,66810.0,66810.0
23,USA,Bachelors,"C#, Go","ASP.NET, Laravel",1001-5000,167858.0,167858.0
18,Canada,Some College,"Java, JavaScript","Django, React",201-1000,134098.0,134098.0
1,USA,Somecollege,"Java, PHP",React,11-50,105475.0,105475.0
2,Germany,Bachelors,"Java, Ruby",Unknown,51-200,71105.0,71105.0
7,France,Bachelors,"PHP, Swift","Angular, Vue",201-1000,76213.0,76213.0
39,USA,Bachelors,"Java, Rust","Laravel, Spring",1001-5000,197155.0,197155.0
35,Germany,Bachelors,"Go, JavaScript","Laravel, Ruby on Rails",11-50,152850.0,152850.0
23,Australia,Bachelors,"PHP, Ruby",Unknown,201-1000,142133.0,142133.0
5,UK,Some College,JavaScript,"Angular, Vue",5000+,106573.0,106573.0
25,USA,Masters,"PHP, Rust",Unknown,5000+,190893.0,190893.0
28,UK,PhD,"C#, Swift","ASP.NET, Laravel",5000+,204898.0,204898.0
4,India,Masters,"JavaScript, Swift","ASP.NET, Flask",1-10,32772.0,32772.0
6,Japan,Master'S,Unknown,"Ruby on Rails, Vue",5000+,104392.0,104392.0
20,India,Masters,"Ruby, Rust","Django, Flask",11-50,43743.0,43743.0
20,USA,Bachelors,C++,"ASP.NET, Spring",5000+,171233.0,171233.0
40,USA,Bachelors,"C++, Python","Spring, Vue",11-50,215177.0,215177.0
23,USA,Some College,"JavaScript, Rust",Unknown,1001-5000,129994.0,129994.0
14,India,Bachelors,"C++, Python","Spring, Vue",51-200,55932.0,55932.0
40,France,Unknown,"Java, PHP","Django, Flask",201-1000,147800.0,147800.0
37,Canada,Masters,Python,React,201-1000,172245.0,172245.0
23,Germany,Masters,"JavaScript, Swift",Unknown,1001-5000,118115.0,118115.0
20,Germany,Masters,"C#, C++","Ruby on Rails, Vue",201-1000,118819.0,118819.0
24,USA,Masters,"C#, JavaScript","ASP.NET, Vue",11-50,184960.0,184960.0
38,Japan,PhD,"C#, JavaScript",Ruby on Rails,1001-5000,183729.0,183729.0
3,Germany,Masters,"Go, Ruby","Angular, Flask",11-50,80060.0,80060.0
2,USA,Bachelors,"Go, Ruby","Ruby on Rails, Spring",5000+,94689.0,94689.0
15,UK,Some College,"PHP, Python","React, Spring",51-200,98642.0,98642.0
23,USA,High School,"JavaScript, Swift",Express,201-1000,127877.0,127877.0
23,France,Unknown,"C#, Java","Angular, Spring",201-1000,151473.0,151473.0
30,USA,Bachelors,"C#, Python","ASP.NET, Spring",201-1000,150465.0,150465.0
21,Canada,Bachelors,"Go, Rust",Django,201-1000,138213.0,138213.0
24,USA,Unknown,"C++, Python","Flask, Ruby on Rails",1001-5000,142362.0,142362.0
3,USA,Masters,"Go, Ruby","Flask, Vue",11-50,121494.0,121494.0
33,Germany,Masters,C#,"Flask, Ruby on Rails",1001-5000,140970.0,140970.0
38,Australia,Masters,"C++, Ruby","ASP.NET, Spring",201-1000,196957.0,196957.0
26,Germany,Bachelors,"PHP, Ruby","ASP.NET, Express",1001-5000,115322.0,115322.0
37,USA,Masters,"C#, JavaScript","Ruby on Rails, Spring",1001-5000,251655.0,251655.0
28,USA,Bachelors,"C#, Python","ASP.NET, Laravel",5000+,179331.0,179331.0
35,Canada,Bachelors,"JavaScript, Python","Angular, Spring",1-10,188905.0,188905.0
23,Singapore,High School,"PHP, Rust",Unknown,1-10,106205.0,106205.0
29,Germany,Bachelors,"JavaScript, Ruby","Django, Flask",11-50,149499.0,149499.0
30,Japan,Bachelors,"C#, Python","Express, React",1001-5000,139556.0,139556.0
35,USA,High School,"C++, Swift",Spring,1001-5000,224005.0,224005.0
32,Germany,Bachelors,"C++, Python","Django, Spring",1001-5000,142295.0,142295.0
19,USA,Masters,"C++, Ruby","Flask, Laravel",5000+,171130.0,171130.0
31,India,Bachelors,Unknown,"Express, Laravel",1-10,104834.0,104834.0
31,Canada,Bachelors,"Go, Python","React, Vue",1001-5000,133003.0,133003.0
4,Germany,Bachelors,"C#, JavaScript","ASP.NET, Spring",11-50,85949.0,85949.0
4,UK,Bachelors,"Ruby, Swift","Flask, React",51-200,58570.0,58570.0
3,USA,Bachelors,"Python, Rust","Django, Laravel",1001-5000,108448.0,108448.0
29,USA,Bachelors,"Java, PHP","Express, Laravel",51-200,145443.0,145443.0
36,USA,Unknown,"Go, Python","Spring, Vue",11-50,159337.0,159337.0
6,Canada,Bachelors,"Java, Swift","Express, Ruby on Rails",201-1000,66752.0,66752.0
20,USA,Bachelors,"Go, Swift","Laravel, Spring",5000+,195282.0,195282.0
20,Canada,Unknown,"Java, Ruby","ASP.NET, Vue",51-200,92895.0,92895.0
7,USA,Some College,"JavaScript, PHP","ASP.NET, Express",51-200,104897.0,104897.0
35,Brazil,Bachelors,"C++, Rust","Django, Laravel",1001-5000,171235.0,171235.0
20,Germany,Unknown,"PHP, Ruby","React, Vue",51-200,137726.0,137726.0
0,Australia,Bachelors,"Java, Rust","ASP.NET, Express",11-50,44267.0,44267.0
12,USA,Bachelors,"C#, Go",Unknown,1-10,117690.0,117690.0
8,UK,PhD,"Java, Rust","Angular, React",51-200,95526.0,95526.0
2,Germany,Some College,"C++, Python","Django, Laravel",11-50,64641.0,64641.0
7,USA,Masters,"Java, PHP","ASP.NET, Ruby on Rails",1-10,132704.0,132704.0
32,Australia,Bachelors,Unknown,"Flask, Laravel",1-10,142624.0,142624.0
20,USA,Masters,"Python, Swift","Angular, Spring",51-200,186040.0,186040.0
6,USA,Some College,"Go, Ruby",Unknown,11-50,112691.0,112691.0
19,USA,PhD,"C#, JavaScript",Unknown,1-10,157509.0,157509.0
27,UK,Some College,"Go, JavaScript","Ruby on Rails, Spring",1001-5000,151159.0,151159.0
32,USA,Bachelors,"Go, Python","Django, Laravel",5000+,234718.0,234718.0
14,USA,Bachelors,"JavaScript, PHP",Unknown,201-1000,110053.0,110053.0
